checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
1	cfcompat_seed1111	L	N3_output_only	0.3	390	0.4637998699	0.6038773589	0.5617569112	0.09795704125
1	cfcompat_seed1111	L	N3_output_only	0.5	649	0.476886767	0.6467580278	0.5617569112	0.08487014419
1	cfcompat_seed1111	L	N3_output_only	0.7	908	0.5121883859	0.6774592785	0.5617569112	0.04956852523
1	cfcompat_seed1111	L	N3_output_only	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	N2_length_mask_only	0.1	130	0.5296059916	0.5653384189	0.5617569112	0.0321509196
1	cfcompat_seed1111	L	N2_length_mask_only	0.2	260	0.5681127422	0.5601633566	0.5617569112	-0.006355830999
1	cfcompat_seed1111	L	N2_length_mask_only	0.3	390	0.5514587622	0.5661850017	0.5617569112	0.01029814901
1	cfcompat_seed1111	L	N2_length_mask_only	0.5	649	0.5428032716	0.5807398002	0.5617569112	0.01895363954
1	cfcompat_seed1111	L	N2_length_mask_only	0.7	908	0.5554911691	0.5763823451	0.5617569112	0.006265742049
1	cfcompat_seed1111	L	N2_length_mask_only	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	N5_label_bin_prior	0.1	130	0.4102720211	0.5786318347	0.5617569112	0.1514848901
1	cfcompat_seed1111	L	N5_label_bin_prior	0.2	260	0.4727230625	0.5840797662	0.5617569112	0.08903384862
1	cfcompat_seed1111	L	N5_label_bin_prior	0.3	390	0.490756858	0.5922861512	0.5617569112	0.07100005316
1	cfcompat_seed1111	L	N5_label_bin_prior	0.5	649	0.4789592597	0.6446823368	0.5617569112	0.08279765152
1	cfcompat_seed1111	L	N5_label_bin_prior	0.7	908	0.5147107147	0.6715716833	0.5617569112	0.04704619644
1	cfcompat_seed1111	L	N5_label_bin_prior	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	N1_matched_gaussian	0.1	130	0.5074998194	0.5678009745	0.5617569112	0.05425709175
1	cfcompat_seed1111	L	N1_matched_gaussian	0.2	260	0.5523929656	0.5641046699	0.5617569112	0.00936394554
1	cfcompat_seed1111	L	N1_matched_gaussian	0.3	390	0.5711030382	0.5577381796	0.5617569112	-0.00934612699
1	cfcompat_seed1111	L	N1_matched_gaussian	0.5	649	0.5786341273	0.54485365	0.5617569112	-0.01687721609
1	cfcompat_seed1111	L	N1_matched_gaussian	0.7	908	0.5688999987	0.5450835859	0.5617569112	-0.00714308757
1	cfcompat_seed1111	L	N1_matched_gaussian	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	N0_shuffle_seed23071	0.1	130	0.5657717697	0.561309669	0.5617569112	-0.004014858509
1	cfcompat_seed1111	L	N0_shuffle_seed23071	0.2	260	0.5579431597	0.5627131073	0.5617569112	0.003813751484
1	cfcompat_seed1111	L	N0_shuffle_seed23071	0.3	390	0.5453336868	0.5688187166	0.5617569112	0.01642322435
1	cfcompat_seed1111	L	N0_shuffle_seed23071	0.5	649	0.5471738999	0.5763624271	0.5617569112	0.01458301131
1	cfcompat_seed1111	L	N0_shuffle_seed23071	0.7	908	0.5457804448	0.5990490228	0.5617569112	0.01597646632
1	cfcompat_seed1111	L	N0_shuffle_seed23071	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	N0_shuffle_seed23072	0.1	130	0.5511573213	0.562937671	0.5617569112	0.01059958986
1	cfcompat_seed1111	L	N0_shuffle_seed23072	0.2	260	0.5688035337	0.5599901591	0.5617569112	-0.007046622493
1	cfcompat_seed1111	L	N0_shuffle_seed23072	0.3	390	0.5565712287	0.5639866974	0.5617569112	0.00518568245
1	cfcompat_seed1111	L	N0_shuffle_seed23072	0.5	649	0.5694854699	0.5540164257	0.5617569112	-0.007728558705
1	cfcompat_seed1111	L	N0_shuffle_seed23072	0.7	908	0.5827452361	0.5127661682	0.5617569112	-0.0209883249
1	cfcompat_seed1111	L	N0_shuffle_seed23072	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	N0_shuffle_seed23073	0.1	130	0.550019174	0.5630644569	0.5617569112	0.01173773721
1	cfcompat_seed1111	L	N0_shuffle_seed23073	0.2	260	0.5567314449	0.5630169124	0.5617569112	0.005025466292
1	cfcompat_seed1111	L	N0_shuffle_seed23073	0.3	390	0.5670528245	0.5594797268	0.5617569112	-0.005295913327
1	cfcompat_seed1111	L	N0_shuffle_seed23073	0.5	649	0.5444721155	0.5790683809	0.5617569112	0.01728479565
1	cfcompat_seed1111	L	N0_shuffle_seed23073	0.7	908	0.5470192021	0.5961575277	0.5617569112	0.01473770906
1	cfcompat_seed1111	L	N0_shuffle_seed23073	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1114	LAV	R0_global	0.1	130	0.5931710056	0.5628163335	0.5658588218	-0.0273121838
1	cfcompat_seed1114	LAV	R0_global	0.2	260	0.5744603245	0.5637022252	0.5658588218	-0.008601502689
1	cfcompat_seed1114	LAV	R0_global	0.3	390	0.5696123277	0.5642448557	0.5658588218	-0.003753505854
1	cfcompat_seed1114	LAV	R0_global	0.5	649	0.5914591695	0.5402189674	0.5658588218	-0.02560034771
1	cfcompat_seed1114	LAV	R0_global	0.7	908	0.5708423943	0.5542262155	0.5658588218	-0.004983572504
1	cfcompat_seed1114	LAV	R0_global	1	1297	0.5658588218	0	0.5658588218	1.110223025e-16
1	cfcompat_seed1114	LAV	R0_mode	0.1	130	0.5931710056	0.5628163335	0.5658588218	-0.0273121838
1	cfcompat_seed1114	LAV	R0_mode	0.2	260	0.5744603245	0.5637022252	0.5658588218	-0.008601502689
1	cfcompat_seed1114	LAV	R0_mode	0.3	390	0.5696123277	0.5642448557	0.5658588218	-0.003753505854
1	cfcompat_seed1114	LAV	R0_mode	0.5	649	0.5914591695	0.5402189674	0.5658588218	-0.02560034771
1	cfcompat_seed1114	LAV	R0_mode	0.7	908	0.5708423943	0.5542262155	0.5658588218	-0.004983572504
1	cfcompat_seed1114	LAV	R0_mode	1	1297	0.5658588218	0	0.5658588218	1.110223025e-16
1	cfcompat_seed1114	LAV	R1	0.1	130	0.4500665299	0.5787577061	0.5658588218	0.1157922919
1	cfcompat_seed1114	LAV	R1	0.2	260	0.4473600735	0.5955692119	0.5658588218	0.1184987483
1	cfcompat_seed1114	LAV	R1	0.3	390	0.4430582807	0.6186617006	0.5658588218	0.1228005411
1	cfcompat_seed1114	LAV	R1	0.5	649	0.4832151875	0.6486299926	0.5658588218	0.08264363431
1	cfcompat_seed1114	LAV	R1	0.7	908	0.5123927855	0.6906587215	0.5658588218	0.05346603633
1	cfcompat_seed1114	LAV	R1	1	1297	0.5658588218	0	0.5658588218	1.110223025e-16
1	cfcompat_seed1114	LAV	R2	0.1	130	0.3629041457	0.5884673119	0.5658588218	0.2029546761
1	cfcompat_seed1114	LAV	R2	0.2	260	0.3918486357	0.6094872195	0.5658588218	0.1740101861
1	cfcompat_seed1114	LAV	R2	0.3	390	0.434431549	0.6223711001	0.5658588218	0.1314272728
1	cfcompat_seed1114	LAV	R2	0.5	649	0.4748321446	0.6570259723	0.5658588218	0.09102667723
1	cfcompat_seed1114	LAV	R2	0.7	908	0.5045400671	0.7089884599	0.5658588218	0.06131875467
1	cfcompat_seed1114	LAV	R2	1	1297	0.5658588218	0	0.5658588218	0
1	cfcompat_seed1114	LAV	N3_output_only	0.1	130	0.4500665299	0.5787577061	0.5658588218	0.1157922919
1	cfcompat_seed1114	LAV	N3_output_only	0.2	260	0.4473600735	0.5955692119	0.5658588218	0.1184987483
1	cfcompat_seed1114	LAV	N3_output_only	0.3	390	0.4430582807	0.6186617006	0.5658588218	0.1228005411
1	cfcompat_seed1114	LAV	N3_output_only	0.5	649	0.4832151875	0.6486299926	0.5658588218	0.08264363431
1	cfcompat_seed1114	LAV	N3_output_only	0.7	908	0.5123927855	0.6906587215	0.5658588218	0.05346603633
1	cfcompat_seed1114	LAV	N3_output_only	1	1297	0.5658588218	0	0.5658588218	1.110223025e-16
1	cfcompat_seed1114	LAV	N2_length_mask_only	0.1	130	0.5226923529	0.5706674259	0.5658588218	0.04316646886
1	cfcompat_seed1114	LAV	N2_length_mask_only	0.2	260	0.5775672697	0.5629232418	0.5658588218	-0.01170844792
1	cfcompat_seed1114	LAV	N2_length_mask_only	0.3	390	0.5628316286	0.5671604815	0.5658588218	0.003027193228
1	cfcompat_seed1114	LAV	N2_length_mask_only	0.5	649	0.5523137935	0.579424753	0.5658588218	0.01354502833
1	cfcompat_seed1114	LAV	N2_length_mask_only	0.7	908	0.5664659672	0.5644416288	0.5658588218	-0.0006071454437
1	cfcompat_seed1114	LAV	N2_length_mask_only	1	1297	0.5658588218	0	0.5658588218	0
1	cfcompat_seed1114	LAV	N5_label_bin_prior	0.1	130	0.3891722862	0.5855411265	0.5658588218	0.1766865356
1	cfcompat_seed1114	LAV	N5_label_bin_prior	0.2	260	0.4146061246	0.6037813881	0.5658588218	0.1512526972
1	cfcompat_seed1114	LAV	N5_label_bin_prior	0.3	390	0.4426628167	0.6188317457	0.5658588218	0.1231960051
1	cfcompat_seed1114	LAV	N5_label_bin_prior	0.5	649	0.4818569728	0.6499903032	0.5658588218	0.08400184895
1	cfcompat_seed1114	LAV	N5_label_bin_prior	0.7	908	0.5197951516	0.6733801908	0.5658588218	0.0460636702
1	cfcompat_seed1114	LAV	N5_label_bin_prior	1	1297	0.5658588218	0	0.5658588218	1.110223025e-16
1	cfcompat_seed1114	LAV	N1_matched_gaussian	0.1	130	0.5633235753	0.56614124	0.5658588218	0.002535246519
1	cfcompat_seed1114	LAV	N1_matched_gaussian	0.2	260	0.5694675158	0.5649540383	0.5658588218	-0.003608694036
1	cfcompat_seed1114	LAV	N1_matched_gaussian	0.3	390	0.5688930495	0.5645541373	0.5658588218	-0.003034227747
1	cfcompat_seed1114	LAV	N1_matched_gaussian	0.5	649	0.5619439102	0.5697797749	0.5658588218	0.003914911619
1	cfcompat_seed1114	LAV	N1_matched_gaussian	0.7	908	0.5746790381	0.545270759	0.5658588218	-0.008820216326
1	cfcompat_seed1114	LAV	N1_matched_gaussian	1	1297	0.5658588218	0	0.5658588218	1.110223025e-16
1	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.1	130	0.5925070887	0.5628902916	0.5658588218	-0.02664826695
1	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.2	260	0.591727089	0.559373046	0.5658588218	-0.02586826725
1	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.3	390	0.6097564068	0.5469833442	0.5658588218	-0.04389758502
1	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.5	649	0.5875507087	0.5441334598	0.5658588218	-0.02169188687
1	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.7	908	0.5733567815	0.5483571574	0.5658588218	-0.007497959738
1	cfcompat_seed1114	LAV	N0_shuffle_seed23071	1	1297	0.5658588218	0	0.5658588218	1.110223025e-16
1	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.1	130	0.689000041	0.5521412909	0.5658588218	-0.1231412192
1	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.2	260	0.594826232	0.5585960188	0.5658588218	-0.02896741022
1	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.3	390	0.5526435556	0.5715412406	0.5658588218	0.01321526624
1	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.5	649	0.5584631491	0.5732659076	0.5658588218	0.007395672679
1	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.7	908	0.5696131743	0.5570954489	0.5658588218	-0.0037543525
1	cfcompat_seed1114	LAV	N0_shuffle_seed23072	1	1297	0.5658588218	0	0.5658588218	1.110223025e-16
1	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.1	130	0.5555155249	0.5670110314	0.5658588218	0.01034329686
1	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.2	260	0.5595860656	0.5674315476	0.5658588218	0.006272756244
1	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.3	390	0.5553031845	0.5703976295	0.5658588218	0.01055563729
1	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.5	649	0.5612650076	0.5704597252	0.5658588218	0.004593814225
1	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.7	908	0.5618971104	0.5751062098	0.5658588218	0.003961711364
1	cfcompat_seed1114	LAV	N0_shuffle_seed23073	1	1297	0.5658588218	0	0.5658588218	1.110223025e-16
1	cfcompat_seed1114	LA	R0_global	0.1	130	0.6079316116	0.5625006165	0.5670542244	-0.04087738728
1	cfcompat_seed1114	LA	R0_global	0.2	260	0.5824650124	0.5631903816	0.5670542244	-0.01541078808
1	cfcompat_seed1114	LA	R0_global	0.3	390	0.5733911241	0.5643294274	0.5670542244	-0.006336899709
1	cfcompat_seed1114	LA	R0_global	0.5	649	0.5964343512	0.5376287579	0.5670542244	-0.02938012679
1	cfcompat_seed1114	LA	R0_global	0.7	908	0.5732545122	0.5525815731	0.5670542244	-0.006200287811
1	cfcompat_seed1114	LA	R0_global	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LA	R0_mode	0.1	130	0.6079316116	0.5625006165	0.5670542244	-0.04087738728
1	cfcompat_seed1114	LA	R0_mode	0.2	260	0.5824650124	0.5631903816	0.5670542244	-0.01541078808
1	cfcompat_seed1114	LA	R0_mode	0.3	390	0.5733911241	0.5643294274	0.5670542244	-0.006336899709
1	cfcompat_seed1114	LA	R0_mode	0.5	649	0.5964343512	0.5376287579	0.5670542244	-0.02938012679
1	cfcompat_seed1114	LA	R0_mode	0.7	908	0.5732545122	0.5525815731	0.5670542244	-0.006200287811
1	cfcompat_seed1114	LA	R0_mode	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LA	R1	0.1	130	0.4606735509	0.578904685	0.5670542244	0.1063806735
1	cfcompat_seed1114	LA	R1	0.2	260	0.4647704066	0.5926991546	0.5670542244	0.1022838178
1	cfcompat_seed1114	LA	R1	0.3	390	0.4592332449	0.6134160568	0.5670542244	0.1078209795
1	cfcompat_seed1114	LA	R1	0.5	649	0.4803920712	0.6538501154	0.5670542244	0.08666215312
1	cfcompat_seed1114	LA	R1	0.7	908	0.5142203509	0.6903785358	0.5670542244	0.05283387351
1	cfcompat_seed1114	LA	R1	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LA	R2	0.1	130	0.3873619753	0.5870713558	0.5670542244	0.179692249
1	cfcompat_seed1114	LA	R2	0.2	260	0.388313329	0.6118687208	0.5670542244	0.1787408954
1	cfcompat_seed1114	LA	R2	0.3	390	0.4190438053	0.6306970727	0.5670542244	0.148010419
1	cfcompat_seed1114	LA	R2	0.5	649	0.466842027	0.6674210701	0.5670542244	0.1002121973
1	cfcompat_seed1114	LA	R2	0.7	908	0.5063009732	0.7088638698	0.5670542244	0.06075325118
1	cfcompat_seed1114	LA	R2	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LA	N3_output_only	0.1	130	0.4606735509	0.578904685	0.5670542244	0.1063806735
1	cfcompat_seed1114	LA	N3_output_only	0.2	260	0.4647704066	0.5926991546	0.5670542244	0.1022838178
1	cfcompat_seed1114	LA	N3_output_only	0.3	390	0.4592332449	0.6134160568	0.5670542244	0.1078209795
1	cfcompat_seed1114	LA	N3_output_only	0.5	649	0.4803920712	0.6538501154	0.5670542244	0.08666215312
1	cfcompat_seed1114	LA	N3_output_only	0.7	908	0.5142203509	0.6903785358	0.5670542244	0.05283387351
1	cfcompat_seed1114	LA	N3_output_only	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LA	N2_length_mask_only	0.1	130	0.551218106	0.5688183164	0.5670542244	0.01583611837
1	cfcompat_seed1114	LA	N2_length_mask_only	0.2	260	0.5525570761	0.5706889964	0.5670542244	0.01449714828
1	cfcompat_seed1114	LA	N2_length_mask_only	0.3	390	0.561677273	0.5693662542	0.5670542244	0.005376951377
1	cfcompat_seed1114	LA	N2_length_mask_only	0.5	649	0.5527025106	0.5814280858	0.5670542244	0.01435171375
1	cfcompat_seed1114	LA	N2_length_mask_only	0.7	908	0.5661783877	0.5690985938	0.5670542244	0.000875836671
1	cfcompat_seed1114	LA	N2_length_mask_only	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LA	N5_label_bin_prior	0.1	130	0.35975248	0.5901469637	0.5670542244	0.2073017444
1	cfcompat_seed1114	LA	N5_label_bin_prior	0.2	260	0.4059021385	0.6074587975	0.5670542244	0.1611520859
1	cfcompat_seed1114	LA	N5_label_bin_prior	0.3	390	0.4451973082	0.6194513548	0.5670542244	0.1218569162
1	cfcompat_seed1114	LA	N5_label_bin_prior	0.5	649	0.4899465434	0.6442808986	0.5670542244	0.07710768092
1	cfcompat_seed1114	LA	N5_label_bin_prior	0.7	908	0.518726675	0.6798599181	0.5670542244	0.0483275494
1	cfcompat_seed1114	LA	N5_label_bin_prior	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LA	N1_matched_gaussian	0.1	130	0.5104537344	0.5733593347	0.5670542244	0.05660049
1	cfcompat_seed1114	LA	N1_matched_gaussian	0.2	260	0.523121215	0.5780692508	0.5670542244	0.04393300941
1	cfcompat_seed1114	LA	N1_matched_gaussian	0.3	390	0.5611079042	0.5696110765	0.5670542244	0.005946320179
1	cfcompat_seed1114	LA	N1_matched_gaussian	0.5	649	0.5505149526	0.5836190197	0.5670542244	0.01653927175
1	cfcompat_seed1114	LA	N1_matched_gaussian	0.7	908	0.5633754647	0.5756411491	0.5670542244	0.003678759626
1	cfcompat_seed1114	LA	N1_matched_gaussian	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.1	130	0.6232561594	0.5607935118	0.5670542244	-0.05620193504
1	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.2	260	0.6083467081	0.5567012391	0.5670542244	-0.04129248368
1	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.3	390	0.5841906395	0.5596857548	0.5670542244	-0.01713641517
1	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.5	649	0.590801131	0.5432706712	0.5670542244	-0.02374690667
1	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.7	908	0.5711963438	0.5573857295	0.5670542244	-0.004142119481
1	cfcompat_seed1114	LA	N0_shuffle_seed23071	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.1	130	0.5046870939	0.5740017196	0.5670542244	0.06236713042
1	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.2	260	0.5257533699	0.5774093084	0.5670542244	0.04130085443
1	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.3	390	0.5418536472	0.5778901947	0.5670542244	0.0252005772
1	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.5	649	0.558244085	0.5758779596	0.5670542244	0.008810139363
1	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.7	908	0.5444930288	0.6197163466	0.5670542244	0.02256119553
1	cfcompat_seed1114	LA	N0_shuffle_seed23072	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.1	130	0.6340338311	0.5595929143	0.5670542244	-0.06697960672
1	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.2	260	0.6072480849	0.5569766894	0.5670542244	-0.04019386052
1	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.3	390	0.5841547172	0.559701201	0.5670542244	-0.01710049279
1	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.5	649	0.5615157109	0.5726012849	0.5670542244	0.005538513491
1	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.7	908	0.5659405555	0.5696537394	0.5670542244	0.001113668876
1	cfcompat_seed1114	LA	N0_shuffle_seed23073	1	1297	0.5670542244	0	0.5670542244	0
1	cfcompat_seed1114	LV	R0_global	0.1	130	0.59884728	0.5614015335	0.5651547695	-0.03369251056
1	cfcompat_seed1114	LV	R0_global	0.2	260	0.575599272	0.5625360899	0.5651547695	-0.01044450253
1	cfcompat_seed1114	LV	R0_global	0.3	390	0.5702733938	0.5629538174	0.5651547695	-0.005118624367
1	cfcompat_seed1114	LV	R0_global	0.5	649	0.5927458189	0.5375211413	0.5651547695	-0.02759104942
1	cfcompat_seed1114	LV	R0_global	0.7	908	0.5709593076	0.5516058732	0.5651547695	-0.005804538165
1	cfcompat_seed1114	LV	R0_global	1	1297	0.5651547695	0	0.5651547695	0
1	cfcompat_seed1114	LV	R0_mode	0.1	130	0.59884728	0.5614015335	0.5651547695	-0.03369251056
1	cfcompat_seed1114	LV	R0_mode	0.2	260	0.575599272	0.5625360899	0.5651547695	-0.01044450253
1	cfcompat_seed1114	LV	R0_mode	0.3	390	0.5702733938	0.5629538174	0.5651547695	-0.005118624367
1	cfcompat_seed1114	LV	R0_mode	0.5	649	0.5927458189	0.5375211413	0.5651547695	-0.02759104942
1	cfcompat_seed1114	LV	R0_mode	0.7	908	0.5709593076	0.5516058732	0.5651547695	-0.005804538165
1	cfcompat_seed1114	LV	R0_mode	1	1297	0.5651547695	0	0.5651547695	0
1	cfcompat_seed1114	LV	R1	0.1	130	0.422353457	0.5810623707	0.5651547695	0.1428013124
1	cfcompat_seed1114	LV	R1	0.2	260	0.4833577424	0.5856631851	0.5651547695	0.0817970271
1	cfcompat_seed1114	LV	R1	0.3	390	0.4779859597	0.6026363966	0.5651547695	0.08716880974
1	cfcompat_seed1114	LV	R1	0.5	649	0.485493882	0.6449385904	0.5651547695	0.07966088743
1	cfcompat_seed1114	LV	R1	0.7	908	0.5146320689	0.6830843636	0.5651547695	0.05052270059
1	cfcompat_seed1114	LV	R1	1	1297	0.5651547695	0	0.5651547695	0
1	cfcompat_seed1114	LV	R2	0.1	130	0.4291334772	0.5803070985	0.5651547695	0.1360212923
1	cfcompat_seed1114	LV	R2	0.2	260	0.4122661479	0.6034875	0.5651547695	0.1528886216
1	cfcompat_seed1114	LV	R2	0.3	390	0.4420428807	0.6180915243	0.5651547695	0.1231118888
1	cfcompat_seed1114	LV	R2	0.5	649	0.4712726733	0.6591817454	0.5651547695	0.09388209619
1	cfcompat_seed1114	LV	R2	0.7	908	0.508134798	0.6982502299	0.5651547695	0.05701997147
1	cfcompat_seed1114	LV	R2	1	1297	0.5651547695	0	0.5651547695	0
1	cfcompat_seed1114	LV	N3_output_only	0.1	130	0.422353457	0.5810623707	0.5651547695	0.1428013124
1	cfcompat_seed1114	LV	N3_output_only	0.2	260	0.4833577424	0.5856631851	0.5651547695	0.0817970271
1	cfcompat_seed1114	LV	N3_output_only	0.3	390	0.4779859597	0.6026363966	0.5651547695	0.08716880974
1	cfcompat_seed1114	LV	N3_output_only	0.5	649	0.485493882	0.6449385904	0.5651547695	0.07966088743
1	cfcompat_seed1114	LV	N3_output_only	0.7	908	0.5146320689	0.6830843636	0.5651547695	0.05052270059
1	cfcompat_seed1114	LV	N3_output_only	1	1297	0.5651547695	0	0.5651547695	0
1	cfcompat_seed1114	LV	N2_length_mask_only	0.1	130	0.5513924636	0.5666878455	0.5651547695	0.01376230582
1	cfcompat_seed1114	LV	N2_length_mask_only	0.2	260	0.567824994	0.5644852821	0.5651547695	-0.002670224588
1	cfcompat_seed1114	LV	N2_length_mask_only	0.3	390	0.5512541291	0.5711318916	0.5651547695	0.01390064039
1	cfcompat_seed1114	LV	N2_length_mask_only	0.5	649	0.5499255628	0.580407478	0.5651547695	0.01522920668
1	cfcompat_seed1114	LV	N2_length_mask_only	0.7	908	0.560773299	0.575381955	0.5651547695	0.004381470448
1	cfcompat_seed1114	LV	N2_length_mask_only	1	1297	0.5651547695	0	0.5651547695	0
1	cfcompat_seed1114	LV	N5_label_bin_prior	0.1	130	0.3990403983	0.5836593695	0.5651547695	0.1661143711
1	cfcompat_seed1114	LV	N5_label_bin_prior	0.2	260	0.4142808733	0.6029823615	0.5651547695	0.1508738961
1	cfcompat_seed1114	LV	N5_label_bin_prior	0.3	390	0.4492043725	0.6150121617	0.5651547695	0.1159503969
1	cfcompat_seed1114	LV	N5_label_bin_prior	0.5	649	0.4840318176	0.646402911	0.5651547695	0.08112295185
1	cfcompat_seed1114	LV	N5_label_bin_prior	0.7	908	0.5204181271	0.6695786031	0.5651547695	0.0447366424
1	cfcompat_seed1114	LV	N5_label_bin_prior	1	1297	0.5651547695	0	0.5651547695	0
1	cfcompat_seed1114	LV	N1_matched_gaussian	0.1	130	0.5461603465	0.5672706863	0.5651547695	0.01899442297
1	cfcompat_seed1114	LV	N1_matched_gaussian	0.2	260	0.5311876048	0.573671127	0.5651547695	0.0339671647
1	cfcompat_seed1114	LV	N1_matched_gaussian	0.3	390	0.5407941262	0.5756295775	0.5651547695	0.02436064322
1	cfcompat_seed1114	LV	N1_matched_gaussian	0.5	649	0.5529341543	0.5773942436	0.5651547695	0.0122206152
1	cfcompat_seed1114	LV	N1_matched_gaussian	0.7	908	0.5474450129	0.6064927101	0.5651547695	0.01770975653
1	cfcompat_seed1114	LV	N1_matched_gaussian	1	1297	0.5651547695	0	0.5651547695	0
1	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.1	130	0.6169808493	0.5593815129	0.5651547695	-0.05182607984
1	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.2	260	0.6220588645	0.5508875904	0.5651547695	-0.05690409505
1	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.3	390	0.6082579739	0.5466208668	0.5651547695	-0.0431032044
1	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.5	649	0.6016700826	0.5285831055	0.5651547695	-0.03651531318
1	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.7	908	0.5816057487	0.5267550544	0.5651547695	-0.01645097923
1	cfcompat_seed1114	LV	N0_shuffle_seed23071	1	1297	0.5651547695	0	0.5651547695	0
1	cfcompat_seed1114	LV	N0_shuffle_seed23072	0.1	130	0.5587363183	0.565869764	0.5651547695	0.006418451166
1	cfcompat_seed1114	LV	N0_shuffle_seed23072	0.2	260	0.5426161483	0.5708057256	0.5651547695	0.02253862119
